"county","tract","cbsa13","cntyname","cbsaname","pop10","afact"
"County code","Tract","cbsa13","County name","2013 CBSA name","Total population (2010)","tract to cbsa13 allocation factor"
"53063","0015.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",5587,1 
"53063","0016.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",3738,1 
"53063","0018.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",2762,1 
"53063","0019.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",3527,1 
"53063","0020.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",4205,1 
"53063","0021.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",2474,1 
"53063","0023.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",5073,1 
"53063","0024.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",2484,1 
"53063","0025.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",8679,1 
"53063","0026.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",5236,1 
"53063","0029.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",3387,1 
"53063","0030.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",2759,1 
"53063","0031.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",4954,1 
"53063","0032.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",2566,1 
"53063","0035.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",2604,1 
"53063","0036.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",3906,1 
"53063","0038.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",1746,1 
"53063","0039.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",2043,1 
"53063","0040.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",4953,1 
"53063","0041.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",2098,1 
"53063","0042.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",4739,1 
"53063","0043.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",3328,1 
"53063","0044.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",4318,1 
"53063","0045.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",3564,1 
"53063","0046.01","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",3471,1 
"53063","0046.02","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",3132,1 
"53063","0047.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",6572,1 
"53063","0048.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",3326,1 
"53063","0049.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",5550,1 
"53063","0050.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",3534,1 
"53063","0101.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",6128,1 
"53063","0102.01","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",4046,1 
"53063","0102.02","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",6983,1 
"53063","0103.01","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",4266,1 
"53063","0103.03","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",3022,1 
"53063","0103.04","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",5805,1 
"53063","0103.05","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",5979,1 
"53063","0104.01","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",6246,1 
"53063","0104.02","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",6937,1 
"53063","0105.01","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",7905,1 
"53063","0105.03","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",6701,1 
"53063","0105.04","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",3546,1 
"53063","0106.01","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",3490,1 
"53063","0106.02","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",7418,1 
"53063","0107.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",5923,1 
"53063","0108.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",2207,1 
"53063","0109.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",4939,1 
"53063","0110.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",3583,1 
"53063","0111.01","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",5744,1 
"53063","0111.02","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",3768,1 
"53063","0112.01","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",7211,1 
"53063","0112.02","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",4030,1 
"53063","0113.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",7115,1 
"53063","0114.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",5473,1 
"53063","0115.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",1456,1 
"53063","0116.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",1786,1 
"53063","0117.01","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",2316,1 
"53063","0117.02","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",5690,1 
"53063","0118.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",5018,1 
"53063","0119.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",4352,1 
"53063","0120.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",3973,1 
"53063","0121.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",2610,1 
"53063","0122.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",2369,1 
"53063","0123.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",5562,1 
"53063","0124.01","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",4129,1 
"53063","0124.02","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",6028,1 
"53063","0125.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",3373,1 
"53063","0126.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",3608,1 
"53063","0127.01","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",3582,1 
"53063","0127.02","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",2139,1 
"53063","0128.01","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",4110,1 
"53063","0128.02","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",3293,1 
"53063","0129.01","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",2994,1 
"53063","0129.02","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",6891,1 
"53063","0130.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",7487,1 
"53063","0131.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",9678,1 
"53063","0132.01","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",7403,1 
"53063","0132.02","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",9217,1 
"53063","0133.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",2913,1 
"53063","0134.01","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",4656,1 
"53063","0135.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",7653,1 
"53063","0136.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",4101,1 
"53063","0137.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",3076,1 
"53063","0138.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",2776,1 
"53063","0139.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",5752,1 
"53063","0140.01","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",5433,1 
"53063","0140.02","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",4805,1 
"53063","0141.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",5507,1 
"53063","0142.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",3327,1 
"53063","0143.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",3195,1 
"53063","0144.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",4967,1 
"53063","0145.00","44060","Spokane WA","Spokane-Spokane Valley, WA (Metro)",2104,1 
"53065","9410.00","44060","Stevens WA","Spokane-Spokane Valley, WA (Metro)",2094,1 
"53065","9501.00","44060","Stevens WA","Spokane-Spokane Valley, WA (Metro)",7292,1 
"53065","9502.00","44060","Stevens WA","Spokane-Spokane Valley, WA (Metro)",3923,1 
"53065","9503.00","44060","Stevens WA","Spokane-Spokane Valley, WA (Metro)",2573,1 
"53065","9505.00","44060","Stevens WA","Spokane-Spokane Valley, WA (Metro)",2352,1 
"53065","9506.00","44060","Stevens WA","Spokane-Spokane Valley, WA (Metro)",2265,1 
"53065","9507.00","44060","Stevens WA","Spokane-Spokane Valley, WA (Metro)",2543,1 
"53065","9508.00","44060","Stevens WA","Spokane-Spokane Valley, WA (Metro)",3277,1 
"53065","9509.00","44060","Stevens WA","Spokane-Spokane Valley, WA (Metro)",1548,1 
"53065","9511.00","44060","Stevens WA","Spokane-Spokane Valley, WA (Metro)",3596,1 
"53065","9513.00","44060","Stevens WA","Spokane-Spokane Valley, WA (Metro)",4287,1 
"53065","9514.00","44060","Stevens WA","Spokane-Spokane Valley, WA (Metro)",7781,1 
"53067","0101.00","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",3100,1 
"53067","0102.00","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",5141,1 
"53067","0103.00","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",5064,1 
"53067","0104.00","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",3513,1 
"53067","0105.10","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",1703,1 
"53067","0105.20","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",6035,1 
"53067","0106.00","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",5960,1 
"53067","0107.00","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",5422,1 
"53067","0108.00","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",6309,1 
"53067","0109.10","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",6567,1 
"53067","0109.20","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",4122,1 
"53067","0110.00","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",4879,1 
"53067","0111.00","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",3568,1 
"53067","0112.00","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",4960,1 
"53067","0113.00","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",4336,1 
"53067","0114.10","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",5159,1 
"53067","0114.20","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",6707,1 
"53067","0115.00","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",5759,1 
"53067","0116.10","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",7501,1 
"53067","0116.21","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",6863,1 
"53067","0116.22","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",4414,1 
"53067","0116.23","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",5581,1 
"53067","0116.24","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",3708,1 
"53067","0117.10","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",7502,1 
"53067","0117.20","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",4540,1 
"53067","0118.10","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",3521,1 
"53067","0118.21","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",4224,1 
"53067","0118.22","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",4127,1 
"53067","0119.00","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",6767,1 
"53067","0120.00","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",7158,1 
"53067","0121.00","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",4175,1 
"53067","0122.11","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",2563,1 
"53067","0122.12","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",7005,1 
"53067","0122.21","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",5219,1 
"53067","0122.22","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",7128,1 
"53067","0123.10","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",9225,1 
"53067","0123.20","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",2839,1 
"53067","0123.30","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",4246,1 
"53067","0124.11","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",7354,1 
"53067","0124.12","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",4794,1 
"53067","0124.20","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",4021,1 
"53067","0125.10","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",3233,1 
"53067","0125.20","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",7154,1 
"53067","0125.30","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",3909,1 
"53067","0126.10","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",5682,1 
"53067","0126.20","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",4519,1 
"53067","0127.10","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",2246,1 
"53067","0127.20","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",6400,1 
"53067","0127.30","36500","Thurston WA","Olympia-Tumwater, WA (Metro)",6342,1 
"53069","9501.00"," ","Wahkiakum WA"," ",3978,1 
"53071","9200.00","47460","Walla Walla WA","Walla Walla, WA (Metro)",5224,1 
"53071","9201.00","47460","Walla Walla WA","Walla Walla, WA (Metro)",4880,1 
"53071","9202.00","47460","Walla Walla WA","Walla Walla, WA (Metro)",3861,1 
"53071","9203.00","47460","Walla Walla WA","Walla Walla, WA (Metro)",8585,1 
"53071","9204.00","47460","Walla Walla WA","Walla Walla, WA (Metro)",2317,1 
"53071","9205.00","47460","Walla Walla WA","Walla Walla, WA (Metro)",2839,1 
"53071","9206.00","47460","Walla Walla WA","Walla Walla, WA (Metro)",5874,1 
"53071","9207.01","47460","Walla Walla WA","Walla Walla, WA (Metro)",3735,1 
"53071","9207.02","47460","Walla Walla WA","Walla Walla, WA (Metro)",4649,1 
"53071","9208.01","47460","Walla Walla WA","Walla Walla, WA (Metro)",4915,1 
"53071","9208.02","47460","Walla Walla WA","Walla Walla, WA (Metro)",3394,1 
"53071","9209.00","47460","Walla Walla WA","Walla Walla, WA (Metro)",8508,1 
"53073","0001.00","13380","Whatcom WA","Bellingham, WA (Metro)",8998,1 
"53073","0002.00","13380","Whatcom WA","Bellingham, WA (Metro)",9737,1 
"53073","0003.00","13380","Whatcom WA","Bellingham, WA (Metro)",7430,1 
"53073","0004.00","13380","Whatcom WA","Bellingham, WA (Metro)",6349,1 
"53073","0005.01","13380","Whatcom WA","Bellingham, WA (Metro)",5189,1 
"53073","0005.02","13380","Whatcom WA","Bellingham, WA (Metro)",2668,1 
"53073","0006.00","13380","Whatcom WA","Bellingham, WA (Metro)",1638,1 
"53073","0007.00","13380","Whatcom WA","Bellingham, WA (Metro)",6489,1 
"53073","0008.03","13380","Whatcom WA","Bellingham, WA (Metro)",6275,1 
"53073","0008.04","13380","Whatcom WA","Bellingham, WA (Metro)",6642,1 
"53073","0008.05","13380","Whatcom WA","Bellingham, WA (Metro)",4966,1 
"53073","0008.06","13380","Whatcom WA","Bellingham, WA (Metro)",7983,1 
"53073","0009.01","13380","Whatcom WA","Bellingham, WA (Metro)",6638,1 
"53073","0009.02","13380","Whatcom WA","Bellingham, WA (Metro)",5833,1 
"53073","0010.00","13380","Whatcom WA","Bellingham, WA (Metro)",7138,1 
"53073","0011.00","13380","Whatcom WA","Bellingham, WA (Metro)",6637,1 
"53073","0012.01","13380","Whatcom WA","Bellingham, WA (Metro)",6489,1 
"53073","0012.02","13380","Whatcom WA","Bellingham, WA (Metro)",3515,1 
"53073","0101.00","13380","Whatcom WA","Bellingham, WA (Metro)",7895,1 
"53073","0102.00","13380","Whatcom WA","Bellingham, WA (Metro)",8079,1 
"53073","0103.01","13380","Whatcom WA","Bellingham, WA (Metro)",6792,1 
"53073","0103.02","13380","Whatcom WA","Bellingham, WA (Metro)",4483,1 
"53073","0103.03","13380","Whatcom WA","Bellingham, WA (Metro)",5103,1 
"53073","0104.01","13380","Whatcom WA","Bellingham, WA (Metro)",8049,1 
"53073","0104.03","13380","Whatcom WA","Bellingham, WA (Metro)",5130,1 
"53073","0104.04","13380","Whatcom WA","Bellingham, WA (Metro)",6252,1 
"53073","0105.01","13380","Whatcom WA","Bellingham, WA (Metro)",7274,1 
"53073","0105.02","13380","Whatcom WA","Bellingham, WA (Metro)",7426,1 
"53073","0106.00","13380","Whatcom WA","Bellingham, WA (Metro)",6480,1 
"53073","0107.01","13380","Whatcom WA","Bellingham, WA (Metro)",6197,1 
"53073","0107.02","13380","Whatcom WA","Bellingham, WA (Metro)",4382,1 
"53073","0109.00","13380","Whatcom WA","Bellingham, WA (Metro)",964,1 
"53073","0110.00","13380","Whatcom WA","Bellingham, WA (Metro)",1314,1 
"53073","9400.00","13380","Whatcom WA","Bellingham, WA (Metro)",4706,1 
"53075","0001.00","39420","Whitman WA","Pullman, WA (Micro)",6520,1 
"53075","0002.00","39420","Whitman WA","Pullman, WA (Micro)",6543,1 
"53075","0003.00","39420","Whitman WA","Pullman, WA (Micro)",4504,1 
"53075","0004.00","39420","Whitman WA","Pullman, WA (Micro)",3738,1 
"53075","0005.00","39420","Whitman WA","Pullman, WA (Micro)",3212,1 
"53075","0006.00","39420","Whitman WA","Pullman, WA (Micro)",7383,1 
"53075","0007.00","39420","Whitman WA","Pullman, WA (Micro)",3507,1 
"53075","0008.00","39420","Whitman WA","Pullman, WA (Micro)",3521,1 
"53075","0009.00","39420","Whitman WA","Pullman, WA (Micro)",3733,1 
"53075","0010.00","39420","Whitman WA","Pullman, WA (Micro)",2115,1 
"53077","0001.00","49420","Yakima WA","Yakima, WA (Metro)",3095,1 
"53077","0002.00","49420","Yakima WA","Yakima, WA (Metro)",5553,1 
"53077","0003.00","49420","Yakima WA","Yakima, WA (Metro)",4521,1 
"53077","0004.00","49420","Yakima WA","Yakima, WA (Metro)",7423,1 
"53077","0005.00","49420","Yakima WA","Yakima, WA (Metro)",5202,1 
"53077","0006.00","49420","Yakima WA","Yakima, WA (Metro)",6953,1 
"53077","0007.00","49420","Yakima WA","Yakima, WA (Metro)",7072,1 
"53077","0008.00","49420","Yakima WA","Yakima, WA (Metro)",4495,1 
"53077","0009.01","49420","Yakima WA","Yakima, WA (Metro)",7411,1 
"53077","0009.02","49420","Yakima WA","Yakima, WA (Metro)",3805,1 
"53077","0010.00","49420","Yakima WA","Yakima, WA (Metro)",5885,1 
"53077","0011.00","49420","Yakima WA","Yakima, WA (Metro)",6931,1 
"53077","0012.01","49420","Yakima WA","Yakima, WA (Metro)",3928,1 
"53077","0012.02","49420","Yakima WA","Yakima, WA (Metro)",6318,1 
"53077","0013.00","49420","Yakima WA","Yakima, WA (Metro)",2731,1 
"53077","0014.00","49420","Yakima WA","Yakima, WA (Metro)",3444,1 
"53077","0015.01","49420","Yakima WA","Yakima, WA (Metro)",6991,1 
"53077","0015.02","49420","Yakima WA","Yakima, WA (Metro)",2804,1 
"53077","0016.01","49420","Yakima WA","Yakima, WA (Metro)",2413,1 
"53077","0016.02","49420","Yakima WA","Yakima, WA (Metro)",6854,1 
"53077","0017.01","49420","Yakima WA","Yakima, WA (Metro)",3083,1 
"53077","0017.02","49420","Yakima WA","Yakima, WA (Metro)",6023,1 
"53077","0018.00","49420","Yakima WA","Yakima, WA (Metro)",7140,1 
"53077","0019.01","49420","Yakima WA","Yakima, WA (Metro)",3834,1 
"53077","0019.02","49420","Yakima WA","Yakima, WA (Metro)",6417,1 
"53077","0020.01","49420","Yakima WA","Yakima, WA (Metro)",8401,1 
"53077","0020.02","49420","Yakima WA","Yakima, WA (Metro)",8600,1 
"53077","0021.01","49420","Yakima WA","Yakima, WA (Metro)",1950,1 
"53077","0021.02","49420","Yakima WA","Yakima, WA (Metro)",7578,1 
"53077","0022.00","49420","Yakima WA","Yakima, WA (Metro)",7745,1 
"53077","0027.01","49420","Yakima WA","Yakima, WA (Metro)",3440,1 
"53077","0028.01","49420","Yakima WA","Yakima, WA (Metro)",5359,1 
"53077","0028.02","49420","Yakima WA","Yakima, WA (Metro)",7882,1 
"53077","0029.00","49420","Yakima WA","Yakima, WA (Metro)",6570,1 
"53077","0030.01","49420","Yakima WA","Yakima, WA (Metro)",4584,1 
"53077","0030.02","49420","Yakima WA","Yakima, WA (Metro)",3668,1 
"53077","0031.00","49420","Yakima WA","Yakima, WA (Metro)",5232,1 
"53077","0032.00","49420","Yakima WA","Yakima, WA (Metro)",6682,1 
"53077","0034.00","49420","Yakima WA","Yakima, WA (Metro)",4382,1 
"53077","9400.01","49420","Yakima WA","Yakima, WA (Metro)",6409,1 
"53077","9400.02","49420","Yakima WA","Yakima, WA (Metro)",4430,1 
"53077","9400.03","49420","Yakima WA","Yakima, WA (Metro)",3682,1 
"53077","9400.04","49420","Yakima WA","Yakima, WA (Metro)",6777,1 
"53077","9400.05","49420","Yakima WA","Yakima, WA (Metro)",4695,1 
"53077","9400.06","49420","Yakima WA","Yakima, WA (Metro)",4839,1 
