"state","puma12","county","tract","stab","cntyname","PUMAname","pop10","afact"
"State code","puma12","County code","Tract","State abbreviation","County name","PUMA12 name","Total population (2010)","puma12 to tract allocation factor"
"53","11505","53053","0707.03","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",6065,0.057 
"53","11505","53053","0733.01","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",5467,0.051 
"53","11505","53053","0733.02","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",4033,0.038 
"53","11505","53053","0735.00","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",7030,0.066 
"53","11505","53053","9400.01","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",2760,0.026 
"53","11505","53053","9400.02","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",3945,0.037 
"53","11505","53053","9400.03","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",6790,0.063 
"53","11505","53053","9400.04","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",6504,0.061 
"53","11505","53053","9400.05","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",5839,0.055 
"53","11505","53053","9400.08","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",5902,0.055 
"53","11505","53053","9400.09","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",2845,0.027 
"53","11505","53053","9400.10","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",3985,0.037 
"53","11505","53053","9400.11","WA","Pierce WA","Pierce County (North Central)--Tacoma (Port) & Bonney Lake (Northwest) Cities",4106,0.038 
"53","11506","53053","0712.05","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",4668,0.039 
"53","11506","53053","0712.06","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",6589,0.055 
"53","11506","53053","0712.07","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",5671,0.047 
"53","11506","53053","0712.08","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",7128,0.059 
"53","11506","53053","0712.09","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",4205,0.035 
"53","11506","53053","0712.10","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",4515,0.038 
"53","11506","53053","0713.04","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",5895,0.049 
"53","11506","53053","0713.07","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",4629,0.038 
"53","11506","53053","0713.09","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",4335,0.036 
"53","11506","53053","0713.10","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",4571,0.038 
"53","11506","53053","0731.08","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",7451,0.062 
"53","11506","53053","0731.10","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",3864,0.032 
"53","11506","53053","0731.11","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",4346,0.036 
"53","11506","53053","0731.20","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",3412,0.028 
"53","11506","53053","0731.21","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",4708,0.039 
"53","11506","53053","0731.22","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",4392,0.036 
"53","11506","53053","0731.23","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",4549,0.038 
"53","11506","53053","0731.25","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",9584,0.08 
"53","11506","53053","0731.26","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",3616,0.03 
"53","11506","53053","0734.04","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",6099,0.051 
"53","11506","53053","0734.05","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",3649,0.03 
"53","11506","53053","0734.06","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",4775,0.04 
"53","11506","53053","0734.07","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",3608,0.03 
"53","11506","53053","0734.08","WA","Pierce WA","Pierce County (East Central)--Puyallup City & South Hill",4124,0.034 
"53","11507","53053","0701.00","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",3406,0.032 
"53","11507","53053","0702.03","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",5203,0.05 
"53","11507","53053","0702.04","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",3598,0.034 
"53","11507","53053","0702.05","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",3458,0.033 
"53","11507","53053","0702.06","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",4172,0.04 
"53","11507","53053","0702.07","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",4948,0.047 
"53","11507","53053","0703.10","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",5178,0.049 
"53","11507","53053","0703.11","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",4624,0.044 
"53","11507","53053","0704.03","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",3693,0.035 
"53","11507","53053","0704.04","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",4465,0.043 
"53","11507","53053","0714.07","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",6632,0.063 
"53","11507","53053","0730.01","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",6082,0.058 
"53","11507","53053","0730.05","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",5431,0.052 
"53","11507","53053","0730.06","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",3828,0.036 
"53","11507","53053","0731.13","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",6364,0.061 
"53","11507","53053","0731.14","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",5610,0.053 
"53","11507","53053","0731.15","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",4449,0.042 
"53","11507","53053","0731.16","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",3352,0.032 
"53","11507","53053","0731.17","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",3791,0.036 
"53","11507","53053","0731.18","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",4601,0.044 
"53","11507","53053","0731.19","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",3154,0.03 
"53","11507","53053","0731.24","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",2793,0.027 
"53","11507","53053","0732.00","WA","Pierce WA","Pierce County (Southeast)--Graham, Elk Plain & Prairie Ridge",6220,0.059 
"53","11601","53033","0003.00","WA","King WA","Seattle City (Northwest)",2603,0.019 
"53","11601","53033","0004.01","WA","King WA","Seattle City (Northwest)",5551,0.04 
"53","11601","53033","0004.02","WA","King WA","Seattle City (Northwest)",4841,0.035 
"53","11601","53033","0005.00","WA","King WA","Seattle City (Northwest)",3165,0.023 
"53","11601","53033","0006.00","WA","King WA","Seattle City (Northwest)",7626,0.055 
"53","11601","53033","0013.00","WA","King WA","Seattle City (Northwest)",4340,0.032 
"53","11601","53033","0014.00","WA","King WA","Seattle City (Northwest)",4848,0.035 
"53","11601","53033","0015.00","WA","King WA","Seattle City (Northwest)",2454,0.018 
"53","11601","53033","0016.00","WA","King WA","Seattle City (Northwest)",4131,0.03 
"53","11601","53033","0017.01","WA","King WA","Seattle City (Northwest)",3818,0.028 
"53","11601","53033","0017.02","WA","King WA","Seattle City (Northwest)",4234,0.031 
"53","11601","53033","0018.00","WA","King WA","Seattle City (Northwest)",4535,0.033 
"53","11601","53033","0027.00","WA","King WA","Seattle City (Northwest)",5289,0.038 
"53","11601","53033","0028.00","WA","King WA","Seattle City (Northwest)",4481,0.033 
"53","11601","53033","0029.00","WA","King WA","Seattle City (Northwest)",4177,0.03 
"53","11601","53033","0030.00","WA","King WA","Seattle City (Northwest)",5637,0.041 
"53","11601","53033","0031.00","WA","King WA","Seattle City (Northwest)",6219,0.045 
"53","11601","53033","0032.00","WA","King WA","Seattle City (Northwest)",7683,0.056 
"53","11601","53033","0033.00","WA","King WA","Seattle City (Northwest)",6224,0.045 
"53","11601","53033","0034.00","WA","King WA","Seattle City (Northwest)",3302,0.024 
"53","11601","53033","0035.00","WA","King WA","Seattle City (Northwest)",3936,0.029 
"53","11601","53033","0036.00","WA","King WA","Seattle City (Northwest)",5672,0.041 
"53","11601","53033","0046.00","WA","King WA","Seattle City (Northwest)",3251,0.024 
"53","11601","53033","0047.00","WA","King WA","Seattle City (Northwest)",6739,0.049 
"53","11601","53033","0048.00","WA","King WA","Seattle City (Northwest)",4539,0.033 
"53","11601","53033","0049.00","WA","King WA","Seattle City (Northwest)",6139,0.045 
"53","11601","53033","0050.00","WA","King WA","Seattle City (Northwest)",3600,0.026 
"53","11601","53033","0051.00","WA","King WA","Seattle City (Northwest)",3662,0.027 
"53","11601","53033","0054.00","WA","King WA","Seattle City (Northwest)",4948,0.036 
"53","11602","53033","0001.00","WA","King WA","Seattle City (Northeast)",6255,0.053 
"53","11602","53033","0002.00","WA","King WA","Seattle City (Northeast)",7646,0.064 
"53","11602","53033","0007.00","WA","King WA","Seattle City (Northeast)",4438,0.037 
"53","11602","53033","0008.00","WA","King WA","Seattle City (Northeast)",2583,0.022 
"53","11602","53033","0009.00","WA","King WA","Seattle City (Northeast)",2019,0.017 
"53","11602","53033","0010.00","WA","King WA","Seattle City (Northeast)",1941,0.016 
"53","11602","53033","0011.00","WA","King WA","Seattle City (Northeast)",2503,0.021 
"53","11602","53033","0012.00","WA","King WA","Seattle City (Northeast)",6494,0.055 
"53","11602","53033","0019.00","WA","King WA","Seattle City (Northeast)",4157,0.035 
"53","11602","53033","0020.00","WA","King WA","Seattle City (Northeast)",3406,0.029 
"53","11602","53033","0021.00","WA","King WA","Seattle City (Northeast)",3807,0.032 
"53","11602","53033","0022.00","WA","King WA","Seattle City (Northeast)",5286,0.045 
"53","11602","53033","0024.00","WA","King WA","Seattle City (Northeast)",2972,0.025 
"53","11602","53033","0025.00","WA","King WA","Seattle City (Northeast)",2802,0.024 
"53","11602","53033","0026.00","WA","King WA","Seattle City (Northeast)",4660,0.039 
"53","11602","53033","0038.00","WA","King WA","Seattle City (Northeast)",2058,0.017 
"53","11602","53033","0039.00","WA","King WA","Seattle City (Northeast)",2772,0.023 
"53","11602","53033","0040.00","WA","King WA","Seattle City (Northeast)",2690,0.023 
"53","11602","53033","0041.00","WA","King WA","Seattle City (Northeast)",7789,0.066 
"53","11602","53033","0042.00","WA","King WA","Seattle City (Northeast)",7618,0.064 
"53","11602","53033","0043.01","WA","King WA","Seattle City (Northeast)",3531,0.03 
"53","11602","53033","0043.02","WA","King WA","Seattle City (Northeast)",3518,0.03 
"53","11602","53033","0044.00","WA","King WA","Seattle City (Northeast)",6260,0.053 
"53","11602","53033","0045.00","WA","King WA","Seattle City (Northeast)",2676,0.023 
"53","11602","53033","0052.00","WA","King WA","Seattle City (Northeast)",6076,0.051 
"53","11602","53033","0053.01","WA","King WA","Seattle City (Northeast)",7085,0.06 
"53","11602","53033","0053.02","WA","King WA","Seattle City (Northeast)",5706,0.048 
"53","11603","53033","0056.00","WA","King WA","Seattle City (Downtown)--Queen Anne & Magnolia",6382,0.055 
"53","11603","53033","0057.00","WA","King WA","Seattle City (Downtown)--Queen Anne & Magnolia",6001,0.051 
"53","11603","53033","0058.01","WA","King WA","Seattle City (Downtown)--Queen Anne & Magnolia",4743,0.041 
"53","11603","53033","0058.02","WA","King WA","Seattle City (Downtown)--Queen Anne & Magnolia",5059,0.043 
"53","11603","53033","0059.00","WA","King WA","Seattle City (Downtown)--Queen Anne & Magnolia",6836,0.058 
"53","11603","53033","0060.00","WA","King WA","Seattle City (Downtown)--Queen Anne & Magnolia",5150,0.044 
"53","11603","53033","0061.00","WA","King WA","Seattle City (Downtown)--Queen Anne & Magnolia",4796,0.041 
"53","11603","53033","0066.00","WA","King WA","Seattle City (Downtown)--Queen Anne & Magnolia",3540,0.03 
"53","11603","53033","0067.00","WA","King WA","Seattle City (Downtown)--Queen Anne & Magnolia",6544,0.056 
"53","11603","53033","0068.00","WA","King WA","Seattle City (Downtown)--Queen Anne & Magnolia",2834,0.024 
"53","11603","53033","0069.00","WA","King WA","Seattle City (Downtown)--Queen Anne & Magnolia",4080,0.035 
"53","11603","53033","0070.00","WA","King WA","Seattle City (Downtown)--Queen Anne & Magnolia",6959,0.06 
"53","11603","53033","0071.00","WA","King WA","Seattle City (Downtown)--Queen Anne & Magnolia",3055,0.026 
"53","11603","53033","0072.00","WA","King WA","Seattle City (Downtown)--Queen Anne & Magnolia",5318,0.045 
"53","11603","53033","0073.00","WA","King WA","Seattle City (Downtown)--Queen Anne & Magnolia",4668,0.04 
"53","11603","53033","0074.01","WA","King WA","Seattle City (Downtown)--Queen Anne & Magnolia",4115,0.035 
"53","11603","53033","0074.02","WA","King WA","Seattle City (Downtown)--Queen Anne & Magnolia",4921,0.042 
"53","11603","53033","0080.01","WA","King WA","Seattle City (Downtown)--Queen Anne & Magnolia",5588,0.048 
"53","11603","53033","0080.02","WA","King WA","Seattle City (Downtown)--Queen Anne & Magnolia",3013,0.026 
"53","11603","53033","0081.00","WA","King WA","Seattle City (Downtown)--Queen Anne & Magnolia",4070,0.035 
"53","11603","53033","0082.00","WA","King WA","Seattle City (Downtown)--Queen Anne & Magnolia",3280,0.028 
"53","11603","53033","0083.00","WA","King WA","Seattle City (Downtown)--Queen Anne & Magnolia",2505,0.021 
"53","11603","53033","0084.00","WA","King WA","Seattle City (Downtown)--Queen Anne & Magnolia",3760,0.032 
"53","11603","53033","0085.00","WA","King WA","Seattle City (Downtown)--Queen Anne & Magnolia",4341,0.037 
"53","11603","53033","0091.00","WA","King WA","Seattle City (Downtown)--Queen Anne & Magnolia",2508,0.021 
"53","11603","53033","0092.00","WA","King WA","Seattle City (Downtown)--Queen Anne & Magnolia",2825,0.024 
"53","11604","53033","0062.00","WA","King WA","Seattle City (Southeast)--Capitol Hill",3848,0.036 
"53","11604","53033","0063.00","WA","King WA","Seattle City (Southeast)--Capitol Hill",4962,0.046 
"53","11604","53033","0064.00","WA","King WA","Seattle City (Southeast)--Capitol Hill",3207,0.03 
"53","11604","53033","0065.00","WA","King WA","Seattle City (Southeast)--Capitol Hill",4157,0.039 
"53","11604","53033","0075.00","WA","King WA","Seattle City (Southeast)--Capitol Hill",6282,0.058 
"53","11604","53033","0076.00","WA","King WA","Seattle City (Southeast)--Capitol Hill",3498,0.033 
"53","11604","53033","0077.00","WA","King WA","Seattle City (Southeast)--Capitol Hill",4476,0.042 
"53","11604","53033","0078.00","WA","King WA","Seattle City (Southeast)--Capitol Hill",5145,0.048 
"53","11604","53033","0079.00","WA","King WA","Seattle City (Southeast)--Capitol Hill",5147,0.048 
"53","11604","53033","0086.00","WA","King WA","Seattle City (Southeast)--Capitol Hill",5055,0.047 
"53","11604","53033","0087.00","WA","King WA","Seattle City (Southeast)--Capitol Hill",3843,0.036 
"53","11604","53033","0088.00","WA","King WA","Seattle City (Southeast)--Capitol Hill",3503,0.033 
"53","11604","53033","0089.00","WA","King WA","Seattle City (Southeast)--Capitol Hill",4829,0.045 
"53","11604","53033","0090.00","WA","King WA","Seattle City (Southeast)--Capitol Hill",2925,0.027 
"53","11604","53033","0095.00","WA","King WA","Seattle City (Southeast)--Capitol Hill",5906,0.055 
"53","11604","53033","0101.00","WA","King WA","Seattle City (Southeast)--Capitol Hill",6553,0.061 
"53","11604","53033","0102.00","WA","King WA","Seattle City (Southeast)--Capitol Hill",4835,0.045 
"53","11604","53033","0103.00","WA","King WA","Seattle City (Southeast)--Capitol Hill",5940,0.055 
"53","11604","53033","0111.01","WA","King WA","Seattle City (Southeast)--Capitol Hill",4390,0.041 
"53","11604","53033","0111.02","WA","King WA","Seattle City (Southeast)--Capitol Hill",4419,0.041 
"53","11604","53033","0118.00","WA","King WA","Seattle City (Southeast)--Capitol Hill",7383,0.069 
"53","11604","53033","0119.00","WA","King WA","Seattle City (Southeast)--Capitol Hill",7108,0.066 
"53","11605","53033","0093.00","WA","King WA","Seattle City (West)--Duwamish & Beacon Hill",2354,0.018 
"53","11605","53033","0094.00","WA","King WA","Seattle City (West)--Duwamish & Beacon Hill",5700,0.045 
"53","11605","53033","0096.00","WA","King WA","Seattle City (West)--Duwamish & Beacon Hill",5252,0.041 
"53","11605","53033","0097.01","WA","King WA","Seattle City (West)--Duwamish & Beacon Hill",5290,0.041 
"53","11605","53033","0097.02","WA","King WA","Seattle City (West)--Duwamish & Beacon Hill",5173,0.04 
"53","11605","53033","0098.00","WA","King WA","Seattle City (West)--Duwamish & Beacon Hill",6198,0.048 
"53","11605","53033","0099.00","WA","King WA","Seattle City (West)--Duwamish & Beacon Hill",4787,0.037 
"53","11605","53033","0100.01","WA","King WA","Seattle City (West)--Duwamish & Beacon Hill",3769,0.029 
"53","11605","53033","0100.02","WA","King WA","Seattle City (West)--Duwamish & Beacon Hill",4313,0.034 
"53","11605","53033","0104.01","WA","King WA","Seattle City (West)--Duwamish & Beacon Hill",4432,0.035 
"53","11605","53033","0104.02","WA","King WA","Seattle City (West)--Duwamish & Beacon Hill",4669,0.037 
"53","11605","53033","0105.00","WA","King WA","Seattle City (West)--Duwamish & Beacon Hill",6342,0.05 
"53","11605","53033","0106.00","WA","King WA","Seattle City (West)--Duwamish & Beacon Hill",7310,0.057 
"53","11605","53033","0107.01","WA","King WA","Seattle City (West)--Duwamish & Beacon Hill",3385,0.026 
"53","11605","53033","0107.02","WA","King WA","Seattle City (West)--Duwamish & Beacon Hill",3679,0.029 
"53","11605","53033","0108.00","WA","King WA","Seattle City (West)--Duwamish & Beacon Hill",4596,0.036 
"53","11605","53033","0109.00","WA","King WA","Seattle City (West)--Duwamish & Beacon Hill",1287,0.01 
"53","11605","53033","0110.01","WA","King WA","Seattle City (West)--Duwamish & Beacon Hill",4534,0.035 
"53","11605","53033","0110.02","WA","King WA","Seattle City (West)--Duwamish & Beacon Hill",4479,0.035 
"53","11605","53033","0112.00","WA","King WA","Seattle City (West)--Duwamish & Beacon Hill",3906,0.031 
"53","11605","53033","0113.00","WA","King WA","Seattle City (West)--Duwamish & Beacon Hill",5984,0.047 
"53","11605","53033","0114.01","WA","King WA","Seattle City (West)--Duwamish & Beacon Hill",4027,0.032 
"53","11605","53033","0114.02","WA","King WA","Seattle City (West)--Duwamish & Beacon Hill",4174,0.033 
"53","11605","53033","0115.00","WA","King WA","Seattle City (West)--Duwamish & Beacon Hill",4191,0.033 
"53","11605","53033","0116.00","WA","King WA","Seattle City (West)--Duwamish & Beacon Hill",6413,0.05 
"53","11605","53033","0117.00","WA","King WA","Seattle City (West)--Duwamish & Beacon Hill",5538,0.043 
"53","11605","53033","0120.00","WA","King WA","Seattle City (West)--Duwamish & Beacon Hill",3349,0.026 
"53","11605","53033","0121.00","WA","King WA","Seattle City (West)--Duwamish & Beacon Hill",2681,0.021 
"53","11606","53033","0201.00","WA","King WA","King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities",3156,0.028 
"53","11606","53033","0202.00","WA","King WA","King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities",5566,0.049 
"53","11606","53033","0203.00","WA","King WA","King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities",6434,0.057 
"53","11606","53033","0204.01","WA","King WA","King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities",3426,0.03 
"53","11606","53033","0204.02","WA","King WA","King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities",5368,0.047 
"53","11606","53033","0205.00","WA","King WA","King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities",6327,0.056 
"53","11606","53033","0206.00","WA","King WA","King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities",3661,0.032 
"53","11606","53033","0207.00","WA","King WA","King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities",3569,0.032 
"53","11606","53033","0208.00","WA","King WA","King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities",4309,0.038 
"53","11606","53033","0209.00","WA","King WA","King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities",3240,0.029 
"53","11606","53033","0210.00","WA","King WA","King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities",5594,0.049 
"53","11606","53033","0211.00","WA","King WA","King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities",4125,0.036 
"53","11606","53033","0213.00","WA","King WA","King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities",3759,0.033 
"53","11606","53033","0214.00","WA","King WA","King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities",3690,0.033 
"53","11606","53033","0215.00","WA","King WA","King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities",4294,0.038 
"53","11606","53033","0216.00","WA","King WA","King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities",4513,0.04 
"53","11606","53033","0217.00","WA","King WA","King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities",7681,0.068 
"53","11606","53033","0218.02","WA","King WA","King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities",5401,0.048 
"53","11606","53033","0218.03","WA","King WA","King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities",4348,0.038 
"53","11606","53033","0218.04","WA","King WA","King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities",4374,0.039 
"53","11606","53033","0219.05","WA","King WA","King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities",4950,0.044 
"53","11606","53033","0220.01","WA","King WA","King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities",4738,0.042 
"53","11606","53033","0221.01","WA","King WA","King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities",4734,0.042 
"53","11606","53033","0221.02","WA","King WA","King County (Northwest)--Shoreline, Kenmore & Bothell (South) Cities",5871,0.052 
"53","11607","53033","0219.03","WA","King WA","King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill",5695,0.044 
"53","11607","53033","0219.04","WA","King WA","King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill",5043,0.039 
"53","11607","53033","0220.03","WA","King WA","King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill",5031,0.039 
"53","11607","53033","0220.05","WA","King WA","King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill",4725,0.036 
"53","11607","53033","0220.06","WA","King WA","King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill",3686,0.028 
"53","11607","53033","0222.01","WA","King WA","King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill",4268,0.033 
"53","11607","53033","0222.02","WA","King WA","King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill",7073,0.054 
"53","11607","53033","0222.03","WA","King WA","King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill",4865,0.037 
"53","11607","53033","0223.00","WA","King WA","King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill",2681,0.021 
"53","11607","53033","0224.00","WA","King WA","King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill",7935,0.061 
"53","11607","53033","0225.00","WA","King WA","King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill",7143,0.055 
"53","11607","53033","0226.03","WA","King WA","King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill",5324,0.041 
"53","11607","53033","0226.04","WA","King WA","King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill",4233,0.032 
"53","11607","53033","0226.05","WA","King WA","King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill",5410,0.041 
"53","11607","53033","0226.06","WA","King WA","King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill",5430,0.042 
"53","11607","53033","0227.01","WA","King WA","King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill",2546,0.02 
"53","11607","53033","0227.02","WA","King WA","King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill",3729,0.029 
"53","11607","53033","0227.03","WA","King WA","King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill",2373,0.018 
"53","11607","53033","0228.02","WA","King WA","King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill",4791,0.037 
"53","11607","53033","0228.03","WA","King WA","King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill",4987,0.038 
"53","11607","53033","0229.02","WA","King WA","King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill",6299,0.048 
"53","11607","53033","0323.09","WA","King WA","King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill",5212,0.04 
"53","11607","53033","0323.13","WA","King WA","King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill",5576,0.043 
"53","11607","53033","0323.23","WA","King WA","King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill",5483,0.042 
"53","11607","53033","0323.24","WA","King WA","King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill",5053,0.039 
"53","11607","53033","0323.25","WA","King WA","King County (Northwest)--Redmond, Kirkland Cities, Inglewood & Finn Hill",5791,0.044 
"53","11608","53033","0228.01","WA","King WA","King County (Northwest Central)--Greater Bellevue City",8314,0.063 
"53","11608","53033","0229.01","WA","King WA","King County (Northwest Central)--Greater Bellevue City",2924,0.022 
"53","11608","53033","0230.00","WA","King WA","King County (Northwest Central)--Greater Bellevue City",5190,0.04 
"53","11608","53033","0231.00","WA","King WA","King County (Northwest Central)--Greater Bellevue City",3792,0.029 
"53","11608","53033","0232.01","WA","King WA","King County (Northwest Central)--Greater Bellevue City",6223,0.048 
"53","11608","53033","0232.02","WA","King WA","King County (Northwest Central)--Greater Bellevue City",4345,0.033 
"53","11608","53033","0233.00","WA","King WA","King County (Northwest Central)--Greater Bellevue City",6217,0.047 
"53","11608","53033","0234.01","WA","King WA","King County (Northwest Central)--Greater Bellevue City",3546,0.027 
"53","11608","53033","0234.03","WA","King WA","King County (Northwest Central)--Greater Bellevue City",3888,0.03 
"53","11608","53033","0235.00","WA","King WA","King County (Northwest Central)--Greater Bellevue City",3667,0.028 
"53","11608","53033","0236.01","WA","King WA","King County (Northwest Central)--Greater Bellevue City",3812,0.029 
"53","11608","53033","0236.03","WA","King WA","King County (Northwest Central)--Greater Bellevue City",5963,0.046 
"53","11608","53033","0236.04","WA","King WA","King County (Northwest Central)--Greater Bellevue City",5838,0.045 
"53","11608","53033","0237.00","WA","King WA","King County (Northwest Central)--Greater Bellevue City",3971,0.03 
"53","11608","53033","0238.01","WA","King WA","King County (Northwest Central)--Greater Bellevue City",2536,0.019 
"53","11608","53033","0238.03","WA","King WA","King County (Northwest Central)--Greater Bellevue City",3501,0.027 
