"county","tract","state","puma12","stab","cntyname","PUMAname","pop10","afact"
"County code","Tract","State code","puma12","State abbreviation","County name","PUMA12 name","Total population (2010)","tract to puma12 allocation factor"
"53061","0405.00","53","11703","WA","Snohomish WA","Snohomish County (Central)--Everett City (Central & East) & Eastmont",2402,1 
"53061","0407.00","53","11703","WA","Snohomish WA","Snohomish County (Central)--Everett City (Central & East) & Eastmont",4726,1 
"53061","0408.00","53","11703","WA","Snohomish WA","Snohomish County (Central)--Everett City (Central & East) & Eastmont",2418,1 
"53061","0409.00","53","11703","WA","Snohomish WA","Snohomish County (Central)--Everett City (Central & East) & Eastmont",2810,1 
"53061","0410.00","53","11703","WA","Snohomish WA","Snohomish County (Central)--Everett City (Central & East) & Eastmont",5380,1 
"53061","0411.00","53","11703","WA","Snohomish WA","Snohomish County (Central)--Everett City (Central & East) & Eastmont",4570,1 
"53061","0412.01","53","11703","WA","Snohomish WA","Snohomish County (Central)--Everett City (Central & East) & Eastmont",3439,1 
"53061","0412.02","53","11703","WA","Snohomish WA","Snohomish County (Central)--Everett City (Central & East) & Eastmont",5791,1 
"53061","0413.01","53","11702","WA","Snohomish WA","Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities",5117,1 
"53061","0413.03","53","11703","WA","Snohomish WA","Snohomish County (Central)--Everett City (Central & East) & Eastmont",4502,1 
"53061","0413.04","53","11702","WA","Snohomish WA","Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities",2870,1 
"53061","0414.00","53","11703","WA","Snohomish WA","Snohomish County (Central)--Everett City (Central & East) & Eastmont",5534,1 
"53061","0415.00","53","11703","WA","Snohomish WA","Snohomish County (Central)--Everett City (Central & East) & Eastmont",1396,1 
"53061","0416.01","53","11703","WA","Snohomish WA","Snohomish County (Central)--Everett City (Central & East) & Eastmont",5498,1 
"53061","0416.05","53","11703","WA","Snohomish WA","Snohomish County (Central)--Everett City (Central & East) & Eastmont",5826,1 
"53061","0416.06","53","11703","WA","Snohomish WA","Snohomish County (Central)--Everett City (Central & East) & Eastmont",5287,1 
"53061","0416.07","53","11703","WA","Snohomish WA","Snohomish County (Central)--Everett City (Central & East) & Eastmont",3657,1 
"53061","0416.08","53","11703","WA","Snohomish WA","Snohomish County (Central)--Everett City (Central & East) & Eastmont",6264,1 
"53061","0417.01","53","11703","WA","Snohomish WA","Snohomish County (Central)--Everett City (Central & East) & Eastmont",4359,1 
"53061","0417.03","53","11702","WA","Snohomish WA","Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities",5039,1 
"53061","0417.04","53","11702","WA","Snohomish WA","Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities",5024,1 
"53061","0418.05","53","11703","WA","Snohomish WA","Snohomish County (Central)--Everett City (Central & East) & Eastmont",5573,1 
"53061","0418.06","53","11703","WA","Snohomish WA","Snohomish County (Central)--Everett City (Central & East) & Eastmont",7971,1 
"53061","0418.08","53","11703","WA","Snohomish WA","Snohomish County (Central)--Everett City (Central & East) & Eastmont",4114,1 
"53061","0418.09","53","11702","WA","Snohomish WA","Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities",5007,1 
"53061","0418.10","53","11702","WA","Snohomish WA","Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities",5035,1 
"53061","0418.11","53","11702","WA","Snohomish WA","Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities",6403,1 
"53061","0418.12","53","11702","WA","Snohomish WA","Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities",5550,1 
"53061","0419.01","53","11702","WA","Snohomish WA","Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities",4073,1 
"53061","0419.03","53","11702","WA","Snohomish WA","Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities",6981,1 
"53061","0419.04","53","11703","WA","Snohomish WA","Snohomish County (Central)--Everett City (Central & East) & Eastmont",5600,1 
"53061","0419.05","53","11702","WA","Snohomish WA","Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities",5174,1 
"53061","0420.01","53","11702","WA","Snohomish WA","Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities",5921,1 
"53061","0420.03","53","11702","WA","Snohomish WA","Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities",3336,1 
"53061","0420.04","53","11702","WA","Snohomish WA","Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities",4166,1 
"53061","0420.05","53","11702","WA","Snohomish WA","Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities",5177,1 
"53061","0420.06","53","11702","WA","Snohomish WA","Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities",4544,1 
"53061","0501.01","53","11702","WA","Snohomish WA","Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities",2686,1 
"53061","0501.02","53","11702","WA","Snohomish WA","Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities",5361,1 
"53061","0502.00","53","11701","WA","Snohomish WA","Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities",4154,1 
"53061","0503.00","53","11701","WA","Snohomish WA","Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities",5327,1 
"53061","0504.01","53","11701","WA","Snohomish WA","Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities",7052,1 
"53061","0504.02","53","11701","WA","Snohomish WA","Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities",5352,1 
"53061","0505.00","53","11701","WA","Snohomish WA","Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities",6594,1 
"53061","0506.00","53","11701","WA","Snohomish WA","Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities",1271,1 
"53061","0507.00","53","11701","WA","Snohomish WA","Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities",5863,1 
"53061","0508.00","53","11701","WA","Snohomish WA","Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities",6090,1 
"53061","0509.00","53","11701","WA","Snohomish WA","Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities",3233,1 
"53061","0510.00","53","11701","WA","Snohomish WA","Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities",4382,1 
"53061","0511.00","53","11701","WA","Snohomish WA","Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities",3748,1 
"53061","0512.00","53","11701","WA","Snohomish WA","Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities",4208,1 
"53061","0513.00","53","11701","WA","Snohomish WA","Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities",7157,1 
"53061","0514.00","53","11701","WA","Snohomish WA","Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities",7491,1 
"53061","0515.00","53","11701","WA","Snohomish WA","Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities",5601,1 
"53061","0516.01","53","11701","WA","Snohomish WA","Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities",4767,1 
"53061","0516.02","53","11701","WA","Snohomish WA","Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities",4129,1 
"53061","0517.01","53","11701","WA","Snohomish WA","Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities",5597,1 
"53061","0517.02","53","11701","WA","Snohomish WA","Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities",4707,1 
"53061","0518.02","53","11702","WA","Snohomish WA","Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities",5176,1 
"53061","0518.03","53","11702","WA","Snohomish WA","Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities",5636,1 
"53061","0518.04","53","11702","WA","Snohomish WA","Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities",3748,1 
"53061","0519.05","53","11701","WA","Snohomish WA","Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities",8009,1 
"53061","0519.12","53","11704","WA","Snohomish WA","Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs",2286,1 
"53061","0519.13","53","11701","WA","Snohomish WA","Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities",4202,1 
"53061","0519.14","53","11701","WA","Snohomish WA","Snohomish County (Southwest)--Edmonds, Lynnwood & Mountlake Terrace Cities",4052,1 
"53061","0519.15","53","11704","WA","Snohomish WA","Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs",6863,1 
"53061","0519.16","53","11704","WA","Snohomish WA","Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs",3677,1 
"53061","0519.17","53","11704","WA","Snohomish WA","Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs",4045,1 
"53061","0519.18","53","11704","WA","Snohomish WA","Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs",4973,1 
"53061","0519.21","53","11704","WA","Snohomish WA","Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs",3882,1 
"53061","0519.22","53","11704","WA","Snohomish WA","Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs",4687,1 
"53061","0519.23","53","11704","WA","Snohomish WA","Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs",4745,1 
"53061","0519.24","53","11704","WA","Snohomish WA","Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs",5974,1 
"53061","0519.25","53","11704","WA","Snohomish WA","Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs",6295,1 
"53061","0519.26","53","11704","WA","Snohomish WA","Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs",4611,1 
"53061","0519.27","53","11702","WA","Snohomish WA","Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities",4714,1 
"53061","0519.28","53","11702","WA","Snohomish WA","Snohomish County (West Central)--Mukilteo & Everett (Southwest) Cities",4783,1 
"53061","0520.03","53","11704","WA","Snohomish WA","Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs",7273,1 
"53061","0520.04","53","11704","WA","Snohomish WA","Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs",5746,1 
"53061","0520.05","53","11704","WA","Snohomish WA","Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs",5491,1 
"53061","0520.06","53","11704","WA","Snohomish WA","Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs",4248,1 
"53061","0520.07","53","11704","WA","Snohomish WA","Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs",4663,1 
"53061","0521.04","53","11705","WA","Snohomish WA","Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities",3359,1 
"53061","0521.05","53","11705","WA","Snohomish WA","Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities",1895,1 
"53061","0521.07","53","11704","WA","Snohomish WA","Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs",3975,1 
"53061","0521.08","53","11704","WA","Snohomish WA","Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs",5814,1 
"53061","0521.12","53","11704","WA","Snohomish WA","Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs",2607,1 
"53061","0521.13","53","11704","WA","Snohomish WA","Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs",3006,1 
"53061","0521.14","53","11704","WA","Snohomish WA","Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs",4988,1 
"53061","0521.15","53","11704","WA","Snohomish WA","Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs",6726,1 
"53061","0521.18","53","11704","WA","Snohomish WA","Snohomish County (South Central)--Bothell (North), Mill Creek Cities & Silver Firs",6843,1 
"53061","0522.03","53","11705","WA","Snohomish WA","Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities",5213,1 
"53061","0522.04","53","11705","WA","Snohomish WA","Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities",5345,1 
"53061","0522.06","53","11705","WA","Snohomish WA","Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities",4250,1 
"53061","0522.07","53","11705","WA","Snohomish WA","Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities",5469,1 
"53061","0522.08","53","11705","WA","Snohomish WA","Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities",4096,1 
"53061","0522.09","53","11705","WA","Snohomish WA","Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities",5029,1 
"53061","0523.01","53","11705","WA","Snohomish WA","Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities",4682,1 
"53061","0523.02","53","11705","WA","Snohomish WA","Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities",3677,1 
"53061","0524.01","53","11705","WA","Snohomish WA","Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities",4066,1 
"53061","0524.02","53","11705","WA","Snohomish WA","Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities",3939,1 
"53061","0525.02","53","11705","WA","Snohomish WA","Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities",4334,1 
"53061","0525.03","53","11705","WA","Snohomish WA","Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities",6788,1 
"53061","0525.04","53","11705","WA","Snohomish WA","Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities",2503,1 
"53061","0526.03","53","11705","WA","Snohomish WA","Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities",2434,1 
"53061","0526.04","53","11705","WA","Snohomish WA","Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities",4240,1 
"53061","0526.05","53","11705","WA","Snohomish WA","Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities",5842,1 
"53061","0526.06","53","11705","WA","Snohomish WA","Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities",5125,1 
"53061","0526.07","53","11705","WA","Snohomish WA","Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities",5851,1 
"53061","0527.01","53","11706","WA","Snohomish WA","Snohomish County (North)--Marysville & Arlington Cities",1518,1 
"53061","0527.05","53","11706","WA","Snohomish WA","Snohomish County (North)--Marysville & Arlington Cities",7206,1 
"53061","0527.06","53","11705","WA","Snohomish WA","Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities",5311,1 
"53061","0527.07","53","11705","WA","Snohomish WA","Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities",3554,1 
"53061","0527.08","53","11706","WA","Snohomish WA","Snohomish County (North)--Marysville & Arlington Cities",5344,1 
"53061","0527.09","53","11706","WA","Snohomish WA","Snohomish County (North)--Marysville & Arlington Cities",3337,1 
"53061","0528.03","53","11706","WA","Snohomish WA","Snohomish County (North)--Marysville & Arlington Cities",5103,1 
"53061","0528.04","53","11706","WA","Snohomish WA","Snohomish County (North)--Marysville & Arlington Cities",6971,1 
"53061","0528.05","53","11706","WA","Snohomish WA","Snohomish County (North)--Marysville & Arlington Cities",4332,1 
"53061","0528.06","53","11706","WA","Snohomish WA","Snohomish County (North)--Marysville & Arlington Cities",7049,1 
"53061","0529.03","53","11706","WA","Snohomish WA","Snohomish County (North)--Marysville & Arlington Cities",4079,1 
"53061","0529.04","53","11706","WA","Snohomish WA","Snohomish County (North)--Marysville & Arlington Cities",5442,1 
"53061","0529.05","53","11706","WA","Snohomish WA","Snohomish County (North)--Marysville & Arlington Cities",4239,1 
"53061","0529.06","53","11706","WA","Snohomish WA","Snohomish County (North)--Marysville & Arlington Cities",4445,1 
"53061","0531.01","53","11706","WA","Snohomish WA","Snohomish County (North)--Marysville & Arlington Cities",3715,1 
"53061","0531.02","53","11706","WA","Snohomish WA","Snohomish County (North)--Marysville & Arlington Cities",4634,1 
"53061","0532.01","53","11706","WA","Snohomish WA","Snohomish County (North)--Marysville & Arlington Cities",3918,1 
"53061","0532.02","53","11706","WA","Snohomish WA","Snohomish County (North)--Marysville & Arlington Cities",4167,1 
"53061","0533.01","53","11706","WA","Snohomish WA","Snohomish County (North)--Marysville & Arlington Cities",6273,1 
"53061","0533.02","53","11706","WA","Snohomish WA","Snohomish County (North)--Marysville & Arlington Cities",5555,1 
"53061","0534.00","53","11706","WA","Snohomish WA","Snohomish County (North)--Marysville & Arlington Cities",5528,1 
"53061","0535.04","53","11706","WA","Snohomish WA","Snohomish County (North)--Marysville & Arlington Cities",6383,1 
"53061","0535.05","53","11706","WA","Snohomish WA","Snohomish County (North)--Marysville & Arlington Cities",4988,1 
"53061","0535.06","53","11706","WA","Snohomish WA","Snohomish County (North)--Marysville & Arlington Cities",5320,1 
"53061","0535.07","53","11706","WA","Snohomish WA","Snohomish County (North)--Marysville & Arlington Cities",4726,1 
"53061","0535.08","53","11706","WA","Snohomish WA","Snohomish County (North)--Marysville & Arlington Cities",3409,1 
"53061","0535.09","53","11706","WA","Snohomish WA","Snohomish County (North)--Marysville & Arlington Cities",3909,1 
"53061","0536.02","53","11705","WA","Snohomish WA","Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities",5640,1 
"53061","0536.03","53","11705","WA","Snohomish WA","Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities",3848,1 
"53061","0536.04","53","11705","WA","Snohomish WA","Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities",4120,1 
"53061","0537.00","53","11706","WA","Snohomish WA","Snohomish County (North)--Marysville & Arlington Cities",3065,1 
"53061","0538.01","53","11705","WA","Snohomish WA","Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities",3639,1 
"53061","0538.02","53","11705","WA","Snohomish WA","Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities",5394,1 
"53061","0538.03","53","11705","WA","Snohomish WA","Snohomish County (Central & Southeast)--Lake Stevens & Monroe Cities",5253,1 
"53061","9400.01","53","11706","WA","Snohomish WA","Snohomish County (North)--Marysville & Arlington Cities",6462,1 
"53061","9400.02","53","11706","WA","Snohomish WA","Snohomish County (North)--Marysville & Arlington Cities",4169,1 
"53063","0002.00","53","10501","WA","Spokane WA","Spokane County (North Central)--Spokane City (North)",4654,1 
"53063","0003.00","53","10501","WA","Spokane WA","Spokane County (North Central)--Spokane City (North)",5408,1 
"53063","0004.00","53","10501","WA","Spokane WA","Spokane County (North Central)--Spokane City (North)",4110,1 
"53063","0005.00","53","10501","WA","Spokane WA","Spokane County (North Central)--Spokane City (North)",3403,1 
"53063","0006.00","53","10501","WA","Spokane WA","Spokane County (North Central)--Spokane City (North)",3014,1 
"53063","0007.00","53","10501","WA","Spokane WA","Spokane County (North Central)--Spokane City (North)",4978,1 
"53063","0008.00","53","10501","WA","Spokane WA","Spokane County (North Central)--Spokane City (North)",4776,1 
"53063","0009.00","53","10501","WA","Spokane WA","Spokane County (North Central)--Spokane City (North)",6066,1 
"53063","0010.00","53","10501","WA","Spokane WA","Spokane County (North Central)--Spokane City (North)",5522,1 
"53063","0011.00","53","10501","WA","Spokane WA","Spokane County (North Central)--Spokane City (North)",3278,1 
"53063","0012.00","53","10501","WA","Spokane WA","Spokane County (North Central)--Spokane City (North)",2216,1 
"53063","0013.00","53","10501","WA","Spokane WA","Spokane County (North Central)--Spokane City (North)",3443,1 
"53063","0014.00","53","10501","WA","Spokane WA","Spokane County (North Central)--Spokane City (North)",6244,1 
"53063","0015.00","53","10501","WA","Spokane WA","Spokane County (North Central)--Spokane City (North)",5587,1 
"53063","0016.00","53","10501","WA","Spokane WA","Spokane County (North Central)--Spokane City (North)",3738,1 
"53063","0018.00","53","10501","WA","Spokane WA","Spokane County (North Central)--Spokane City (North)",2762,1 
"53063","0019.00","53","10502","WA","Spokane WA","Spokane County (South Central)--Spokane City (South)",3527,1 
"53063","0020.00","53","10502","WA","Spokane WA","Spokane County (South Central)--Spokane City (South)",4205,1 
"53063","0021.00","53","10502","WA","Spokane WA","Spokane County (South Central)--Spokane City (South)",2474,1 
"53063","0023.00","53","10502","WA","Spokane WA","Spokane County (South Central)--Spokane City (South)",5073,1 
"53063","0024.00","53","10502","WA","Spokane WA","Spokane County (South Central)--Spokane City (South)",2484,1 
"53063","0025.00","53","10502","WA","Spokane WA","Spokane County (South Central)--Spokane City (South)",8679,1 
"53063","0026.00","53","10502","WA","Spokane WA","Spokane County (South Central)--Spokane City (South)",5236,1 
"53063","0029.00","53","10502","WA","Spokane WA","Spokane County (South Central)--Spokane City (South)",3387,1 
"53063","0030.00","53","10502","WA","Spokane WA","Spokane County (South Central)--Spokane City (South)",2759,1 
"53063","0031.00","53","10502","WA","Spokane WA","Spokane County (South Central)--Spokane City (South)",4954,1 
"53063","0032.00","53","10502","WA","Spokane WA","Spokane County (South Central)--Spokane City (South)",2566,1 
"53063","0035.00","53","10502","WA","Spokane WA","Spokane County (South Central)--Spokane City (South)",2604,1 
"53063","0036.00","53","10502","WA","Spokane WA","Spokane County (South Central)--Spokane City (South)",3906,1 
"53063","0038.00","53","10502","WA","Spokane WA","Spokane County (South Central)--Spokane City (South)",1746,1 
"53063","0039.00","53","10502","WA","Spokane WA","Spokane County (South Central)--Spokane City (South)",2043,1 
"53063","0040.00","53","10502","WA","Spokane WA","Spokane County (South Central)--Spokane City (South)",4953,1 
"53063","0041.00","53","10502","WA","Spokane WA","Spokane County (South Central)--Spokane City (South)",2098,1 
"53063","0042.00","53","10502","WA","Spokane WA","Spokane County (South Central)--Spokane City (South)",4739,1 
"53063","0043.00","53","10502","WA","Spokane WA","Spokane County (South Central)--Spokane City (South)",3328,1 
"53063","0044.00","53","10502","WA","Spokane WA","Spokane County (South Central)--Spokane City (South)",4318,1 
"53063","0045.00","53","10502","WA","Spokane WA","Spokane County (South Central)--Spokane City (South)",3564,1 
"53063","0046.01","53","10502","WA","Spokane WA","Spokane County (South Central)--Spokane City (South)",3471,1 
"53063","0046.02","53","10502","WA","Spokane WA","Spokane County (South Central)--Spokane City (South)",3132,1 
"53063","0047.00","53","10502","WA","Spokane WA","Spokane County (South Central)--Spokane City (South)",6572,1 
"53063","0048.00","53","10502","WA","Spokane WA","Spokane County (South Central)--Spokane City (South)",3326,1 
"53063","0049.00","53","10502","WA","Spokane WA","Spokane County (South Central)--Spokane City (South)",5550,1 
"53063","0050.00","53","10502","WA","Spokane WA","Spokane County (South Central)--Spokane City (South)",3534,1 
"53063","0101.00","53","10504","WA","Spokane WA","Spokane County (Outer)--Cheney City",6128,1 
"53063","0102.01","53","10504","WA","Spokane WA","Spokane County (Outer)--Cheney City",4046,1 
"53063","0102.02","53","10504","WA","Spokane WA","Spokane County (Outer)--Cheney City",6983,1 
"53063","0103.01","53","10504","WA","Spokane WA","Spokane County (Outer)--Cheney City",4266,1 
"53063","0103.03","53","10504","WA","Spokane WA","Spokane County (Outer)--Cheney City",3022,1 
"53063","0103.04","53","10504","WA","Spokane WA","Spokane County (Outer)--Cheney City",5805,1 
"53063","0103.05","53","10504","WA","Spokane WA","Spokane County (Outer)--Cheney City",5979,1 
"53063","0104.01","53","10504","WA","Spokane WA","Spokane County (Outer)--Cheney City",6246,1 
"53063","0104.02","53","10504","WA","Spokane WA","Spokane County (Outer)--Cheney City",6937,1 
"53063","0105.01","53","10501","WA","Spokane WA","Spokane County (North Central)--Spokane City (North)",7905,1 
"53063","0105.03","53","10504","WA","Spokane WA","Spokane County (Outer)--Cheney City",6701,1 
"53063","0105.04","53","10504","WA","Spokane WA","Spokane County (Outer)--Cheney City",3546,1 
"53063","0106.01","53","10501","WA","Spokane WA","Spokane County (North Central)--Spokane City (North)",3490,1 
"53063","0106.02","53","10501","WA","Spokane WA","Spokane County (North Central)--Spokane City (North)",7418,1 
"53063","0107.00","53","10501","WA","Spokane WA","Spokane County (North Central)--Spokane City (North)",5923,1 
"53063","0108.00","53","10501","WA","Spokane WA","Spokane County (North Central)--Spokane City (North)",2207,1 
"53063","0109.00","53","10501","WA","Spokane WA","Spokane County (North Central)--Spokane City (North)",4939,1 
"53063","0110.00","53","10501","WA","Spokane WA","Spokane County (North Central)--Spokane City (North)",3583,1 
"53063","0111.01","53","10501","WA","Spokane WA","Spokane County (North Central)--Spokane City (North)",5744,1 
"53063","0111.02","53","10501","WA","Spokane WA","Spokane County (North Central)--Spokane City (North)",3768,1 
"53063","0112.01","53","10501","WA","Spokane WA","Spokane County (North Central)--Spokane City (North)",7211,1 
"53063","0112.02","53","10504","WA","Spokane WA","Spokane County (Outer)--Cheney City",4030,1 
"53063","0113.00","53","10503","WA","Spokane WA","Spokane County (East Central)--Greater Spokane Valley City",7115,1 
"53063","0114.00","53","10503","WA","Spokane WA","Spokane County (East Central)--Greater Spokane Valley City",5473,1 
"53063","0115.00","53","10503","WA","Spokane WA","Spokane County (East Central)--Greater Spokane Valley City",1456,1 
"53063","0116.00","53","10503","WA","Spokane WA","Spokane County (East Central)--Greater Spokane Valley City",1786,1 
"53063","0117.01","53","10503","WA","Spokane WA","Spokane County (East Central)--Greater Spokane Valley City",2316,1 
"53063","0117.02","53","10503","WA","Spokane WA","Spokane County (East Central)--Greater Spokane Valley City",5690,1 
"53063","0118.00","53","10503","WA","Spokane WA","Spokane County (East Central)--Greater Spokane Valley City",5018,1 
"53063","0119.00","53","10503","WA","Spokane WA","Spokane County (East Central)--Greater Spokane Valley City",4352,1 
"53063","0120.00","53","10503","WA","Spokane WA","Spokane County (East Central)--Greater Spokane Valley City",3973,1 
"53063","0121.00","53","10503","WA","Spokane WA","Spokane County (East Central)--Greater Spokane Valley City",2610,1 
"53063","0122.00","53","10503","WA","Spokane WA","Spokane County (East Central)--Greater Spokane Valley City",2369,1 
"53063","0123.00","53","10503","WA","Spokane WA","Spokane County (East Central)--Greater Spokane Valley City",5562,1 
"53063","0124.01","53","10503","WA","Spokane WA","Spokane County (East Central)--Greater Spokane Valley City",4129,1 
"53063","0124.02","53","10503","WA","Spokane WA","Spokane County (East Central)--Greater Spokane Valley City",6028,1 
"53063","0125.00","53","10503","WA","Spokane WA","Spokane County (East Central)--Greater Spokane Valley City",3373,1 
"53063","0126.00","53","10503","WA","Spokane WA","Spokane County (East Central)--Greater Spokane Valley City",3608,1 
"53063","0127.01","53","10503","WA","Spokane WA","Spokane County (East Central)--Greater Spokane Valley City",3582,1 
"53063","0127.02","53","10503","WA","Spokane WA","Spokane County (East Central)--Greater Spokane Valley City",2139,1 
"53063","0128.01","53","10503","WA","Spokane WA","Spokane County (East Central)--Greater Spokane Valley City",4110,1 
"53063","0128.02","53","10503","WA","Spokane WA","Spokane County (East Central)--Greater Spokane Valley City",3293,1 
"53063","0129.01","53","10503","WA","Spokane WA","Spokane County (East Central)--Greater Spokane Valley City",2994,1 
"53063","0129.02","53","10503","WA","Spokane WA","Spokane County (East Central)--Greater Spokane Valley City",6891,1 
"53063","0130.00","53","10503","WA","Spokane WA","Spokane County (East Central)--Greater Spokane Valley City",7487,1 
"53063","0131.00","53","10503","WA","Spokane WA","Spokane County (East Central)--Greater Spokane Valley City",9678,1 
"53063","0132.01","53","10503","WA","Spokane WA","Spokane County (East Central)--Greater Spokane Valley City",7403,1 
"53063","0132.02","53","10503","WA","Spokane WA","Spokane County (East Central)--Greater Spokane Valley City",9217,1 
"53063","0133.00","53","10504","WA","Spokane WA","Spokane County (Outer)--Cheney City",2913,1 
"53063","0134.01","53","10502","WA","Spokane WA","Spokane County (South Central)--Spokane City (South)",4656,1 
"53063","0135.00","53","10504","WA","Spokane WA","Spokane County (Outer)--Cheney City",7653,1 
"53063","0136.00","53","10502","WA","Spokane WA","Spokane County (South Central)--Spokane City (South)",4101,1 
"53063","0137.00","53","10502","WA","Spokane WA","Spokane County (South Central)--Spokane City (South)",3076,1 
